ChainId	StoreLocalId	StoreLat	StoreLon
7290058108879	1	32.517127	35.148529
7290058108879	2	32.6841583	35.3748072
7290058108879	3	32.59735	34.951901
7290058108879	5	32.2925846	34.9839389
7290058108879	6	32.7931461	35.1815872
7290058108879	7	32.86532	35.29718
7290058108879	8	31.2249031	34.8204612
7290058108879	9	32.852247	35.201315
7290058108879	10	32.696563	35.052609
7290058108879	12	32.6954068	35.31273761
7290058108879	13	32.111914	34.9498216
7290058108879	14	32.80585822	34.96833231
7290058108879	15	32.924238	35.311195
7290058108879	16	32.9251289	35.0825576
7290058108879	17	32.68042683	35.26823812
7290058108879	18	32.047835	34.752591
7290058108879	19	31.9264	34.877
7290058108879	28	31.38079669	34.76812452
7290058108879	31	32.71713478	35.33625547
7290058108879	200	31.78937616	35.23295289
7290058108879	334	32.86136046	35.37027706
7290058108879	335	32.74903894	35.33594115
7290058108879	336	32.2925827	34.9840936
7290058108879	338	32.71628321	35.29413608
7290058108879	339	32.04741575	34.75958241
7290058159628	5	32.46536034	35.04779703
7290058159628	7	31.8214541	35.23953302
7290058159628	18	31.7377093	35.1774455
7290058159628	23	31.77706226	35.21476261
7290058159628	26	31.86538619	35.26087193
7290058159628	38	32.08604618	34.83148625
7290058159628	39	32.09015897	34.83490188
7290058159628	41	32.75872177	35.09676964
7290058159628	45	31.77340788	35.29817375
7290058159628	46	31.25369408	34.77225833
7290058159628	47	31.26534158	34.79383815
7290058197699	83	32.05108633	34.83927717
7290058197699	300	32.02106177	34.75745313
7290058197699	352	33.00651287	35.0965139
7290058197699	480	32.06212993	34.77319498
7290058197699	481	32.06887662	34.77062141
7290058197699	550	31.79363034	34.6406793
7290058197699	755	32.15611331	34.89217581
7290058197699	851	32.05320065	34.75635777
7290058197699	910	31.60637442	34.77840316
7290058197699	913	31.73131367	34.73931527
7290058197699	970	32.08487688	34.8126392
7290058197699	1241	32.08383707	34.81412913
7290492000005	595	32.02082723	34.74002256
7290492000005	596	32.80800013	34.97587033
7290492000005	597	31.95960437	34.83131696
7290492000005	644	32.89971851	35.17006201
7290492000005	645	32.7055	35.41037
7290492000005	647	32.39666	35.00647
7290492000005	648	33.04454198	35.10694597
7290492000005	649	32.08916076	34.9443469
7290492000005	650	32.71319008	35.54673958
7290492000005	651	31.31695123	34.5255356
7290492000005	652	32.54428347	35.43389642
7290492000005	653	31.91923707	34.84657573
7290492000005	654	31.34479	34.86865
7290492000005	655	32.35787	34.90771
7290492000005	656	32.4659678	34.99195883
7290492000005	657	32.08916076	34.9443469
7290492000005	658	33.17040836	35.57075953
7290492000005	661	32.57334215	35.19688911
7290492000005	666	32.08916076	34.9443469
7290492000005	702	31.86707552	34.94928339
7290492000005	706	31.88353	35.08752
7290492000005	707	31.42203	34.78612
7290492000005	709	32.13725	34.9167
7290492000005	710	32.64582	35.12539
7290492000005	711	32.79023741	35.03071189
7290492000005	714	32.54428347	35.43389642
7290492000005	715	32.15519405	34.94705941
7290492000005	717	31.83682	34.97707
7290492000005	718	32.66431753	34.95541357
7290492000005	719	31.31695123	34.5255356
7290492000005	721	32.64954835	35.29119047
7290492000005	722	32.94561445	35.17023967
7290492000005	723	31.55581931	34.649749
7290492000005	724	31.69325837	34.68168832
7290492000005	725	32.57334215	35.19688911
7290492000005	726	32.31788865	34.89606217
7290492000005	727	31.50469	34.5902
7290492000005	730	32.45969	34.96494
7290492000005	733	32.70760007	35.57602575
7290492000005	801	32.36019711	34.90780159
7290492000005	804	32.72458	35.62012
7290492000005	807	32.08916969	34.94401651
7290492000005	808	32.25990556	34.89484219
7290492000005	811	30.62754	34.8061
7290492000005	813	32.71319008	35.54673958
7290492000005	814	32.71914687	35.54422281
7290492000005	815	30.48486775	35.17323327
7290492000005	818	31.91085937	34.80737678
7290492000005	820	32.45568776	34.9086001
7290492000005	821	32.79023741	35.03071189
7290492000005	822	31.22073116	34.84618559
7290492000005	823	32.806367	35.074341
7290492000005	824	32.70760007	35.57602575
7290492000005	828	32.91475452	35.25483869
7290492000005	829	33.015328	35.271818
7290492000005	830	31.619027	34.75781
7290492000005	832	32.76384005	35.32278514
7290492000005	834	32.5083141	34.9320817
7290492000005	837	32.45568776	34.9086001
7290492000005	839	31.678189	34.7662987
7290492000005	840	31.86216	34.89302
7290492000005	843	32.92555439	35.54323912
7290492000005	847	31.91923707	34.84657573
7290492000005	848	32.1119464	35.03545004
7290492000005	850	32.13163679	34.79574978
7290492000005	852	32.55788222	35.32301903
7290492000005	853	32.4705928	35.0391716
7290492000005	856	32.4705928	35.0391716
7290492000005	858	32.78806825	35.03818989
7290492000005	860	32.64954835	35.29119047
7290492000005	861	31.69325837	34.68168832
7290492000005	865	32.32167671	34.9210972
7290492000005	450	32.1119464	35.03545004
7290492000005	506	32.07194821	34.7736551
7290492000005	507	32.06934401	34.77286639
7290492000005	509	32.07751379	34.77758567
7290492000005	511	32.05496266	34.77099079
7290492000005	516	32.0839825	34.81676025
7290492000005	521	32.07791817	34.79088155
7290492000005	535	32.06844635	34.7773662
7290492000005	542	32.06997018	34.79011127
7290492000005	545	32.18039705	34.81144135
7290492000005	548	32.02946971	34.8736474
7290492000005	554	32.11796747	34.82451221
7290492000005	558	32.10970756	34.83353743
7290492000005	577	32.07065842	34.7699812
7290492000005	579	32.00785411	34.74028522
7290492000005	582	31.80935	34.90007
7290492000005	583	32.05484817	34.8638919
7290492000005	584	32.1119464	35.03545004
7290492000005	900	32.79023741	35.03071189
7290492000005	901	31.64584315	34.70574014
7290492000005	902	31.69128	34.68135
7290492000005	903	31.78700054	34.6768545
7290492000005	904	31.66335	34.62431
7290492000005	905	31.50469	34.5902
7290492000005	906	32.6913757	35.29857727
7290492000005	908	31.92881319	34.79836885
7290492000005	910	32.72922094	35.25936666
7290492000005	911	32.6773	34.96138
7290492000005	912	33.22361	35.61587
7290492000005	913	32.70320236	35.58360365
7290492000005	914	32.86741	35.53034
7290492000005	915	32.1119464	35.03545004
7290492000005	918	31.99003199	34.82951626
7290492000005	921	32.64582	35.12539
7290492000005	922	32.46679	35.01793
7290492000005	924	32.64582	35.12539
7290492000005	925	32.25497	34.87504
7290492000005	927	31.42203	34.78612
7290492000005	928	31.87676	34.76201
7290492000005	930	31.377	34.61955
7290492000005	933	32.50993	35.52132
7290492000005	935	31.83682	34.97707
7290492000005	936	32.9156521	35.22664521
7290492000005	939	32.92176302	35.30908072
7290492000005	940	31.92881319	34.79836885
7290492000005	941	31.88230386	34.87966763
7290492000005	942	32.40093656	34.86835091
7290492000005	944	31.86216	34.89302
7290492000005	947	32.37966	35.01776
7290492000005	948	32.66247	35.23598
7290492000005	949	31.24845	35.19788
7290492000005	951	31.66335	34.62431
7290492000005	952	31.98347	34.91695
7290492000005	955	32.2485425	34.83574562
7290492000005	958	32.17200279	34.92435694
7290492000005	960	32.89988	35.091289
7290492000005	961	31.80935	34.90007
7290492000005	968	32.41375	34.90429
7290492000005	969	29.57770729	34.96698761
7290492000005	976	32.71319008	35.54673958
7290492000005	978	33.000548	35.097005
7290492000005	980	31.96000162	34.89908318
7290492000005	981	32.24821	34.91443
7290492000005	992	32.45568776	34.9086001
7290492000005	995	32.50924745	34.95870109
7290492000005	997	32.806367	35.074341
7290492000005	590	32.17200279	34.92435694
7290492000005	591	31.91027831	35.01380521
7290492000005	593	32.07490059	34.79671123
7290492000005	594	32.43868592	34.91099293
7290492000005	868	32.02773397	34.79774184
7290492000005	870	32.667587	35.107243
7290492000005	585	32.70760007	35.57602575
7290027600007	1	32.0814329	34.7706953
7290027600007	2	31.775431	35.217455
7290027600007	3	32.078204	34.815239
7290027600007	4	32.804296	34.987142
7290027600007	5	31.7605531	35.1782886
7290027600007	7	32.086017	34.778785
7290027600007	9	32.3314	34.858795
7290027600007	11	32.0915591	34.7847613
7290027600007	12	32.820323	34.95861
7290027600007	13	31.755316	34.989846
7290027600007	14	31.904833	35.005853
7290027600007	15	32.086639	34.987013
7290027600007	17	32.7844353	34.9895315
7290027600007	18	32.008056	34.791036
7290027600007	19	32.784128	35.012946
7290027600007	20	31.89898	34.810211
7290027600007	21	31.8012849	35.2281633
7290027600007	22	32.3272194	34.8550823
7290027600007	23	31.327776	34.938759
7290027600007	24	31.7834068	34.6471994
7290027600007	27	32.179312	34.878137
7290027600007	28	32.121329	34.834387
7290027600007	29	32.467067	35.041473
7290027600007	30	32.054689	34.848691
7290027600007	32	31.9739491	34.8061696
7290027600007	33	32.81992	34.972951
7290027600007	34	32.143601	34.83703
7290027600007	35	31.245611	34.797456
7290027600007	36	32.175759	34.907778
7290027600007	38	32.76859	35.003579
7290027600007	39	32.111553	34.7941933
7290027600007	40	31.264451	34.846852
7290027600007	42	31.767676	35.202277
7290027600007	43	32.155553	34.891516
7290027600007	45	31.753643	35.214593
7290027600007	49	31.272654	34.810538
7290027600007	50	31.804702	35.155357
7290027600007	56	32.4547996	35.0426615
7290027600007	57	32.138053	34.840726
7290027600007	61	32.3000905	34.9112341
7290027600007	65	31.2540557	34.8149347
7290027600007	68	32.858799	35.092843
7290027600007	69	32.117274	34.796662
7290027600007	70	32.0725979	34.8308723
7290027600007	71	32.7780814	35.0410251
7290027600007	72	31.886592	35.01739
7290027600007	76	32.1023336	35.2086928
7290027600007	77	32.470801	35.03907
7290027600007	78	31.785401	35.173289
7290027600007	79	32.4624477	35.0492064
7290027600007	80	31.961626	34.817311
7290027600007	82	32.0114571	34.7880585
7290027600007	83	31.257398	34.76719
7290027600007	84	31.8897867	34.9192773
7290027600007	87	32.193247	34.880094
7290027600007	89	31.925905	34.864447
7290027600007	90	31.2631745	34.8131896
7290027600007	93	32.030027	34.877792
7290027600007	95	32.502043	34.927962
7290027600007	96	32.415318	34.9519259
7290027600007	97	33.1925231	35.571111
7290027600007	98	32.710119	35.143138
7290027600007	102	32.304314	34.902149
7290027600007	103	31.9985116	34.9466926
7290027600007	105	32.080949	34.901436
7290027600007	106	31.921289	34.791161
7290027600007	107	31.893301	34.806883
7290027600007	109	32.0929382	34.9681093
7290027600007	110	31.230676	34.823079
7290027600007	113	31.9673936	34.7851612
7290027600007	115	32.095807	34.776084
7290027600007	119	31.9059985	35.0192993
7290027600007	171	32.1721909	34.9044279
7290027600007	173	32.3208894	34.9332018
7290027600007	174	31.258872	35.208972
7290027600007	177	30.612795	34.802604
7290027600007	179	32.0741631	34.8228148
7290027600007	180	32.840073	35.079994
7290027600007	181	31.667683	34.581803
7290027600007	182	31.074239	35.031423
7290027600007	183	31.793049	34.640119
7290027600007	184	31.961768	34.799993
7290027600007	186	32.8158611	34.9798831
7290027600007	187	31.7714759	35.3006227
7290027600007	188	30.987638	34.927942
7290027600007	189	32.476284	34.9742517
7290027600007	190	32.981331	35.556246
7290027600007	199	32.028941	34.7430173
7290027600007	293	31.7199249	35.0917502
7290027600007	295	32.0785	34.839967
7290027600007	606	31.712476	34.987987
7290027600007	607	31.929553	35.037795
7290027600007	608	31.79156	35.190436
7290027600007	609	32.052067	34.950428
7290027600007	610	31.811315	35.21738
7290027600007	611	32.090167	34.837708
7290027600007	844	32.070315	34.823377
7290027600007	845	32.1746953	34.903589
7290027600007	101	32.14259	34.891786
7290027600007	124	32.008401	34.745649
7290027600007	125	32.16001	34.806925
7290027600007	128	32.785272	34.962508
7290027600007	300	32.045813	34.906363
7290027600007	301	32.1254025	34.798399
7290027600007	302	32.8022791	34.9853553
7290027600007	303	32.714313	35.124425
7290027600007	305	32.094127	34.7928279
7290027600007	306	32.789778	35.013164
7290027600007	255	32.6944805	35.4160699
7290027600007	307	32.81289	35.100716
7290027600007	308	32.81363	35.115796
7290027600007	310	32.8286026	35.0600005
7290027600007	311	31.9032733	34.8122236
7290027600007	312	32.825495	34.9830057
7290027600007	121	33.0009766	35.0971756
7290027600007	313	32.8214585	35.0674336
7290027600007	314	32.78478	34.9936664
7290027600007	315	32.2735509	34.8738304
7290027600007	316	32.832966	35.073015
7290027600007	317	32.517149	35.006543
7290027600007	323	32.708317	35.324113
7290027600007	319	32.9375121	35.0758353
7290027600007	324	32.050016	34.875605
7290027600007	318	32.0364164	34.7628409
7290027600007	325	31.9361645	34.7964321
7290027600007	329	32.6427318	35.0923009
7290027600007	122	31.884666	34.737795
7290027600007	118	29.567833	34.959124
7290027600007	132	32.074316	34.790904
7290027600007	129	32.284203	34.859412
7290027600007	123	32.011686	34.778473
7290027600007	116	32.0789722	34.8118239
7290027600007	131	32.16593	34.901655
7290027600007	140	32.175415	34.914401
7290027600007	141	32.6424026	35.0946188
7290027600007	143	32.7879148	34.9881087
7290027600007	144	32.1922595	34.8924675
7290027600007	146	32.061218	34.8093913
7290027600007	148	31.9018885	34.8192392
7290027600007	152	31.247654	35.196142
7290027600007	779	31.864622	34.72656
7290027600007	133	31.704118	35.116355
7290027600007	135	31.675806	34.606686
7290027600007	161	32.033544	34.89181
7290027600007	130	32.307551	34.876163
7290027600007	155	32.219654	34.980848
7290027600007	164	32.0853869	34.8114678
7290027600007	153	31.3179929	34.6247938
7290027600007	244	32.14454	34.802798
7290027600007	156	31.946748	34.8423917
7290027600007	245	31.824091	35.23737
7290027600007	142	32.5693022	34.9573326
7290027600007	159	32.81142	34.960105
7290027600007	139	32.95759	35.49865
7290027600007	151	32.196998	34.877237
7290027600007	250	33.2231978	35.5768526
7290027600007	114	31.730963	35.186597
7290027600007	248	31.266167	34.764197
7290027600007	251	32.6098289	35.2960997
7290027600007	249	32.276264	34.860994
7290027600007	147	32.5669162	34.9640343
7290027600007	104	32.076176	34.8854532
7290027600007	229	32.065527	34.792465
7290027600007	216	32.1629307	34.9093805
7290027600007	228	32.5177591	34.938522
7290027600007	166	31.818729	34.662275
7290027600007	167	31.986408	34.765041
7290027600007	203	31.9336026	34.8882347
7290027600007	157	32.8157203	35.045743
7290027600007	226	32.9051648	35.2841909
7290027600007	227	32.807944	35.076964
7290027600007	134	31.890305	34.965217
7290027600007	163	31.5208618	34.5943774
7290027600007	150	32.120697	34.792907
7290027600007	195	32.845566	35.091021
7290027600007	211	32.928751	35.325401
7290027600007	247	31.996498	34.772683
7290027600007	222	31.282656	34.799092
7290027600007	168	31.784082	34.633404
7290027600007	208	29.56423	34.945128
7290027600007	111	32.779364	35.516988
7290027600007	169	31.231039	34.7681664
7290027600007	218	32.622979	35.315402
7290027600007	91	32.400506	34.90247
7290027600007	223	31.904833	35.005853
7290027600007	193	31.953787	34.819826
7290027600007	224	31.979506	34.760721
7290027600007	212	32.7948636	34.9980822
7290027600007	259	32.172327	34.928496
7290027600007	210	31.976056	34.811256
7290027600007	266	29.559861	34.9507476
7290027600007	353	32.792451	34.987571
7290027600007	92	31.7786	34.636066
7290027600007	117	32.081424	34.789203
7290027600007	127	32.7660866	34.961933
7290027600007	154	32.0655882	34.8474881
7290027600007	205	32.025667	34.89922
7290027600007	207	32.025225	34.858498
7290027600007	209	31.6875112	34.5793385
7290027600007	217	31.75257	35.18135
7290027600007	219	32.078684	34.837492
7290027600007	230	32.1774645	34.9015325
7290027600007	231	32.1940393	34.850563
7290027600007	232	32.962515	35.5166479
7290027600007	234	31.3964	34.7567
7290027600007	236	29.5447195	34.9295839
7290027600007	238	31.9414022	34.832154
7290027600007	239	32.0510689	34.7537326
7290027600007	240	31.3965405	34.7582123
7290027600007	241	32.103036	34.834797
7290027600007	254	31.6243858	34.7712641
7290027600007	290	32.088314	34.859683
7290027600007	780	32.089884	34.815953
7290027600007	214	31.6038987	34.7578512
7290027600007	263	32.1269444	34.8319109
7290027600007	354	32.0754274	34.7762187
7290027600007	355	32.121941	34.81673
7290027600007	357	32.287753	34.945093
7290027600007	267	32.986924	35.705609
7290027600007	359	32.7897224	35.0105696
7290027600007	271	31.8803278	34.814694
7290027600007	350	32.439387	34.881356
7290027600007	360	31.9586233	34.8082691
7290027600007	361	32.666227	35.238762
7290027600007	362	31.773386	35.2223569
7290027600007	364	32.272724	34.910723
7290027600007	365	32.474678	34.9952097
7290027600007	366	32.9954033	35.2772436
7290027600007	368	32.7740186	35.0300742
7290027600007	440	31.895614	34.810659
7290027600007	441	32.068058	34.776825
7290027600007	444	31.2538453	34.7973745
7290027600007	445	31.8970083	34.8183562
7290027600007	448	31.791822	35.203329
7290027600007	477	31.896036	34.996412
7290027600007	478	31.8043185	34.7890403
7290027600007	479	32.182753	34.874146
7290027600007	485	31.8080626	34.6429464
7290027600007	371	31.9589758	34.7994432
7290027600007	372	32.0184639	34.751033
7290027600007	374	32.162601	34.849861
7290027600007	375	32.1791162	34.9206905
7290027600007	376	32.1814438	34.8635072
7290027600007	377	31.7655765	35.149815
7290027600007	379	32.0753268	34.8036569
7290027600007	380	32.0715803	34.7800768
7290027600007	382	32.0803716	34.8751981
7290027600007	385	32.1000866	34.786683
7290027600007	387	32.8330647	34.9855416
7290027600007	388	32.7672571	35.0131744
7290027600007	389	32.335832	35.012677
7290027600007	390	32.0987619	34.8808694
7290027600007	391	32.0532758	34.8043971
7290027600007	393	31.364014	34.814537
7290027600007	394	32.176359	34.917834
7290027600007	396	32.3226356	34.8734588
7290027600007	397	32.61431	35.310123
7290027600007	399	32.924802	35.08177
7290027600007	400	32.084734	34.966714
7290027600007	438	32.151371	34.841658
7290027600007	269	32.0998098	34.8934548
7290027600007	281	32.677714	35.241813
7290027600007	276	31.892041	34.789416
7290027600007	326	33.005955	35.09546
7290027600007	327	32.780022	34.985314
7290027600007	330	32.795722	35.009431
7290027600007	331	32.0974983	34.79875
7290027600007	333	32.7844231	34.996598
7290027600007	334	32.080314	34.886806
7290027600007	335	32.1725996	34.9074294
7290027600007	336	32.784941	35.004265
7290027600007	338	32.1010528	34.7834992
7290027600007	339	32.7880925	35.5355213
7290027600007	340	32.1145976	34.7912823
7290027600007	341	32.0785126	34.825305
7290027600007	342	32.9081497	35.2913637
7290027600007	343	32.0936291	34.9724285
7290027600007	344	33.0192556	35.2830142
7290027600007	346	32.056456	34.865459
7290027600007	347	31.810459	34.7850238
7290027600007	348	32.0843103	35.0843103
7290027600007	349	32.970987	35.504212
7290027600007	369	31.993331	34.944783
7290027600007	258	32.8160629	35.0534201
7290027600007	260	31.750423	35.208121
7290027600007	296	32.0841262	34.8954321
7290027600007	297	32.435181	34.9069223
7290027600007	299	32.160094	34.904959
7290027600007	283	31.861188	34.817111
7290027600007	215	32.495162	35.496458
7290027600007	261	31.725404	34.748189
7290027600007	262	31.849673	34.839855
7290027600007	265	32.0203065	34.7679311
7290027600007	272	32.073748	34.807552
7290027600007	274	32.0562855	34.7697528
7290027600007	277	32.1721608	34.8407349
7290027600007	278	31.9739491	34.8061696
7290027600007	279	32.0769367	34.7714655
7290027600007	282	31.7669888	35.1961546
7290027600007	284	31.9739491	34.8061696
7290027600007	285	32.091258	34.8932
7290027600007	287	32.061923	34.8037383
7290027600007	288	31.893013	34.8208
7290027600007	384	32.8236314	35.0843103
7290027600007	620	29.550519	34.960906
7290027600007	437	29.554104	34.9677983
7290027600007	642	32.7100001	35.1439967
7290027600007	696	32.0522963	34.9619082
7290027600007	639	32.100725	35.170205
7290027600007	662	31.7789552	34.6571693
7290027600007	691	31.7883948	34.6437149
7290027600007	764	31.811255	34.654577
7290027600007	672	31.7898793	34.6397623
7290027600007	485	31.8080626	34.6429464
7290027600007	602	31.6820753	34.5582488
7290027600007	683	31.681092	34.5701309
7290027600007	233	31.822232	34.744959
7290027600007	298	31.2447522	34.8147548
7290027600007	653	32.07966386	34.83317339
7290027600007	651	32.2599571	34.8939131
7290027600007	634	32.0157712	34.7564484
7290027600007	645	32.0768656	34.8547441
7290027600007	641	32.0756194	34.8086977
7290027600007	640	32.696941	35.054176
7290027600007	675	32.133294	34.901539
7290027600007	476	32.16643	34.90174
7290027600007	677	32.1636586	34.8426516
7290027600007	667	32.451313	34.8979667
7290027600007	242	31.932151	34.88166
7290027600007	631	32.0358892	34.7653389
7290027600007	270	32.02410783	34.8016234
7290027600007	647	32.0196576	34.7787994
7290027600007	659	32.8118163	34.9974648
7290027600007	673	32.8061202	34.9875172
7290027600007	650	32.7897779	34.9656844
7290027600007	352	32.789641	34.964548
7290027600007	776	32.2334063	34.9593846
7290027600007	623	32.030594	34.878424
7290027600007	676	32.6599081	35.1055803
7290027600007	664	31.7738129	35.1857695
7290027600007	697	32.9548404	35.181314
7290027600007	615	32.1779936	34.9044482
7290027600007	682	32.1980768	34.8901833
7290027600007	648	32.1815732	34.895844
7290027600007	679	32.4809596	34.9881899
7290027600007	698	32.9280004	35.3263278
7290027600007	652	31.884946	35.006136
7290027600007	666	31.8998647	35.0104545
7290027600007	638	32.3583685	34.9081267
7290027600007	613	32.9904134	35.0955803
7290027600007	617	32.698293	35.31181
7290027600007	256	31.982397	34.791592
7290027600007	633	32.7784307	35.0395285
7290027600007	614	32.3199595	34.8555252
7290027600007	621	32.2901417	34.8612505
7290027600007	201	32.2789533	34.8420385
7290027600007	668	32.3073114	34.8689138
7290027600007	649	32.9229861	35.0816117
7290027600007	711	32.6201339	35.311338
7290027600007	678	32.607236	35.292483
7290027600007	601	32.46748352	34.95214844
7290027600007	178	32.1006656	34.8960378
7290027600007	654	32.0996217	34.8761518
7290027600007	643	32.0801388	34.9022855
7290027600007	688	32.0883214	34.8679675
7290027600007	252	32.46987	34.9835924
7290027600007	657	33.2107817	35.5688286
7290027600007	658	32.8036383	35.1031518
7290027600007	635	32.9690732	35.550319
7290027600007	618	31.9639122	34.8008978
7290027600007	782	31.98586	34.766525
7290027600007	655	31.8904774	34.8306778
7290027600007	243	31.8937714	34.8049272
7290027600007	687	31.8941457	34.8177091
7290027600007	660	32.146528	34.8388987
7290027600007	762	32.13785	34.84109
7290027600007	637	32.1804799	34.8752465
7290027600007	684	31.5173668	34.5892971
7290027600007	681	32.006432	34.95097
7290027600007	392	31.9151242	35.0231382
7290027600007	41	32.074909	34.775868
7290027600007	656	32.0809536	34.7704622
7290027600007	695	32.1078625	34.8388676
7290027600007	322	32.082722	34.781264
7290027600007	665	32.0696423	34.7824089
7290027600007	670	32.080126	34.789882
7290027600007	674	32.1226515	34.8167539
7290027600007	685	32.1247548	34.7927308
7290027600007	345	32.076871	34.79265
7290058159628	11	31.72553404	35.21773415
7290875100001	8	31.96324523	34.7787987
7290875100001	61	32.14551407	34.83817341
7290875100001	65	32.07765595	34.8464545
7290058156016	22	33.19537046	35.5760957
7290058156016	42	33.00451199	35.59870373
7290058156016	46	32.46704239	34.95248787
7290058156016	47	32.43218675	34.9281796
7290058156016	38	32.96887717	35.53871083
7290058156016	39	31.72782854	35.07161689
7290058156016	44	31.76128736	35.17611276
